EGSWF,EMERGEO SOLUTIONS,PNK,USA
PHK,PIMCO High Income Fund,NYQ,USA
5155@OM.KL,XINGQUAN INT SPORTS HLDG LTD,KLS,Malaysia
VGRDF,VANGUARDA AGRO,PNK,USA
PAX.L,Pacific Alliance Asia Opportunity Fund Limited,LSE,UK
JJSF,J&J, Snack Foods Corp.,NMS
C22.SI,China Merchants Holdings (Pacific) Limited,SES,Singapore
SMN.V,San Marco Resources Inc.,VAN,Canada
BSFT,"BroadSoft, Inc.",NMS,USA
GJR,Synthetic Fixed-Income Securiti,NYQ,USA
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,NYQ,USA
GLPI,"Gaming and Leisure Properties, Inc",NMS,USA
GYHOL.IS,Gedik Yatirim Holding AS,IST,Turkey
TTI.DE,Tom Tailor Holding AG,GER,Germany
HRELY,"Haier Electronics Group Co., Ltd.",PNK,USA
FBRN.MX,Fibria Celulose S.A.,MEX,Mexico
GRUMAB.MX,Gruma S.A.B. de CV,MEX,Mexico
IBM.SG,IBM,STU,Germany
03031X.TW,YUANTA SECURITIES C/W 05/05/16(,TAI,Taiwan
JML.V,JAG Mines Ltd.,VAN,Canada
MRDIN.IS,Mardin Cimento Sanayii ve Ticaret AS,IST,Turkey
NIBAS.IS,Nigbas Nigde Beton Sanayi Ve Ticaret A.S.,IST,Turkey
DHTMY,Daihatsu Motor Co. Ltd.,PNK,USA
BREW,"Craft Brew Alliance, Inc.",NMS,USA
J85.SI,CDL Hospitality Trusts,SES,Singapore
SCE-PB,Southern California Edison Comp,ASE,USA
DXYN,"The Dixie Group, Inc.",NGM,Sweden
1477.TW,"Makalot Industrial Co., Ltd.",TAI,Taiwan
97S.F,STELLA JONES,FRA,Germany
MGO.TO,Migao Corporation,TOR,Canada
BN.PA,Danone,PAR,France
WBB,"Westbury Bancorp, Inc.",NCM,Australia
PHFB,Phantom Fiber Corporation,PNK,USA
D4S.MU,DAIICHI SANKYO,MUN,Germany
FDCN.AX,FED CNTRES DEF X NVN,ASX,Australia
OXDEX.SW,DELTICOM N,EBS,Austria
V0M.SG,VIRGIN MON HLDG,STU,Germany
DPT.PA,"S.T.Dupont Société Anonyme
",PAR,France
BAC.SI,Jacks International Limited,SES,Singapore
OPMC,Optimum Care Corporation,PNK,USA
CP,Canadian Pacific Railway Limited,NYQ,USA
GQ.V,Great Quest Fertilizer Ltd.,VAN,Canada
TWXF.EX,TIME WARNER BASKET,EUX,Germany
GRPBF,"Grupo Lala, S.A.B. de C.V.",PNK,USA
GVA,Granite Construction Incorporated,NYQ,USA
Z77.SI,SingTel 10,SES,Singapore
ATKJ,"Artec, Inc.",PNK,USA
HCAP,Harvest Capital Credit Corporation,NGM,Sweden
ANIK,Anika Therapeutics Inc.,NMS,USA
Z-UN.TO,AMERICAN CORE SECTORS DIVIDEND ,TOR,Canada
BKIA.MC,BANKIA SA,MCE,Spain
KKR,KKR & Co. L.P.,NYQ,USA
053210.KS,"KT Skylife Co., Ltd.",KSC,Korea
WSZ.SG,SWISSLOG HLDG N,STU,Germany
ZAD.V,Zadar Ventures Ltd.,VAN,Canada
EPW.AX,ERM Power Limited,ASX,Australia
NUS.TO,Nautilus Minerals Inc.,TOR,Canada
AWP,Alpine Global Premier Properties Fund,NYQ,USA
PRMW,Primo Water Corporation,NGM,Sweden
WFK.F,WORLD FUEL SERVICES,FRA,Germany
PEL.NS,Piramal Enterprises Limited,NSI,India
LMIA,LMI Aerospace Inc.,NMS,USA
F5M.F,FUJI MACHINE MFG,FRA,Germany
6888.KL,Axiata Group Berhad,KLS,Malaysia
5188.KL,China Ouhua Winery Holdings Limited,KLS,Malaysia
WFTBF,West Fraser Timber Co. Ltd.,PNK,USA
NTII,Neurobiological Technologies Inc.,PNK,USA
2VS.SG,VERASTEM,STU,Germany
TFBN,TFN FOOTBALL NTWK IN,PNK,USA
YULEFIN.BO,YULE FINANCING & LEASING CO.LT,BSE,India
LBRDK,Liberty Broadband Corporation,NMS,USA
WLM.BE,BURWILL HLDGS,BER,Germany
ACPW,Active Power Inc.,NCM,Australia
PYDS,"Payment Data Systems, Inc.",NCM,Australia
CDL.BE,CHANNELADVISOR,BER,Germany
O1BC.BE,XING N,BER,Germany
KAY.L,Kings Arms Yard VCT Ord,LSE,UK
SHM.SG,SHIMANO,STU,Germany
ARCX,Arc Logistics Partners LP,NYQ,USA
CBAF,CITBA Financial Corporation,PNK,USA
KYN-PF,Kayne Anderson MLP Investment C,NYQ,USA
COBZ,CoBiz Financial Inc.,NMS,USA
QCCO,"QC Holdings, Inc.",NGM,Sweden
MDX.V,MedX Health Corp,VAN,Canada
QTVLF,QT Vascular Ltd.,PNK,USA
PRKA,"Parks! America, Inc.",PNK,USA
INKS,"New York Global Innovations, Inc.",PNK,USA
71HT.L,MHP SP GDR-144A,LSE,UK
5FA.SI,$ JEP,SES,Singapore
NYVH.BE,QUALITY HSES NVDR,BER,Germany
F9R.F,FRONTIER RARE EARTH,FRA,Germany
WLRMF,Wolverine Minerals Corp.,PNK,USA
Z08.F,ZOGENIX,FRA,Germany
4562.TWO,          YHT,TWO,Taiwan
LGDRF,LAGO DOURADO MINERAL,PNK,USA
R2:ABEV3S.SA,AMBEV SA,SAO,Brazil
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,NYQ,USA
DLG.F,DIALOG SEMICOND ,FRA,Germany
RENT,Rentrak Corporation,NMS,USA
DIGC.L,GCP Student Living plc,LSE,UK
0381.HK,Kiu Hung International Holdings Limited,HKG,Hong Kong
MBUU,"Malibu Boats, Inc.",NGM,Sweden
HXGBY,Hexagon AB,PNK,USA
QYM.SG,SOC QUIM&MIN, SP ADR,STU
0375.HK,YGM Trading Ltd.,HKG,Hong Kong
SUI.F,SEKISUI CHEMICAL,FRA,Germany
JMI.BE,DEEP YELLOW,BER,Germany
YUXXF,Yuexiu Real Estate Investment Trust,PNK,USA
RDS-B,Royal Dutch Shell plc,NYQ,USA
I9T.SI,Ziwo Holdings Ltd.,SES,Singapore
BA5C.BE,BBX CAPITAL-A,BER,Germany
VOL3.BE,VOLVO -A-,BER,Germany
3PW.MU,XCITE ENERGY,MUN,Germany
Q-CON-R.BK,Quality Construction Products Public Company Limited,SET,Thailand
GFL.NZ,GFNZ Group Limited,NZE,New Zealand
SKYEY,Skyepharma PLC,PNK,USA
SSPBF,Sandnes Sparebank,PNK,USA
NNN,"National Retail Properties, Inc.",NYQ,USA
HZNFF,Horizon Oil Limited,PNK,USA
HDSN,Hudson Technologies Inc.,NCM,Australia
GTE.AX,Great Western Exploration Limited,ASX,Australia
VSTIND.NS,VST Industries Limited,NSI,India
RVGD,Revenge Designs Inc.,PNK,USA
CCGGY,C&C, Group plc,PNK
WSTR,"Worldstar Energy, Corp.",PNK,USA
ORXOY,Orexo AB,PNK,USA
YDL.SG,SDL,STU,Germany
XPH.SG,AMPHENOL-A,STU,Germany
3669.TW,AVer Information Inc.,TAI,Taiwan
ERES.QA,Ezdan Holding Group Company Q.S.C.,DOH,Qatar
TRPO,Tropic International Inc.,OBB,USA
BDX,"Becton, Dickinson and Company",NYQ,USA
YB3.MU,SHIN NIPPON MIOMEDI,MUN,Germany
017370.KS,Wooshin Systems Co. Ltd.,KSC,Korea
RAD,Rite Aid Corporation,NYQ,USA
PML,PIMCO Municipal Income Fund II,NYQ,USA
NISA.SG,NISSAN MOTOR CO LTD,STU,Germany
EZRHY,Ezra Holdings Limited,PNK,USA
FINL,Finish Line Inc.,NMS,USA
SDE.V,Standard Exploration Ltd,VAN,Canada
THQ,Tekla Healthcare Opportunities Fund,NYQ,USA
FVL.TO,Freegold Ventures Ltd.,TOR,Canada
J4S.F,SOUTH JERSEY IND,FRA,Germany
ENSG,"The Ensign Group, Inc.",NMS,USA
SCT.L,Softcat Plc,LSE,UK
JM4A.F,AQUILA RESOURCES,FRA,Germany
LONCF,Loncor Resources Inc.,PNK,USA
COLO-B.CO,Coloplast A/S,CPH,Denmark
NTA.HM,NETAPP,HAM,Germany
WBSI,"WebSafety, Inc.",PNK,USA
NPSKF,N S K LTD ORD,PNK,USA
AMMJ,"American Cannabis Company, Inc.",PNK,USA
RADL3.SA,Raia Drogasil SA,SAO,Brazil
YAPRK.IS,Yaprak Süt ve Besi Çiftlikleri Sanayi ve Ticaret  A.S,IST,Turkey
SRKZF,Strike Diamond Corp.,PNK,USA
FSYS,"Fuel Systems Solutions, Inc.",NMS,USA
SDGB,SSNB Inc,PNK,USA
ACGL,Arch Capital Group Ltd.,NMS,USA
ALYE,"Aly Energy Services, Inc.",PNK,USA
RNSHF,Renishaw plc,PNK,USA
0388.HK,Hong Kong Exchanges & Clearing Limited,HKG,Hong Kong
HECC,Hydrocarb Energy Corporation,OBB,USA
XGTI,"xG Technology, Inc.",NCM,Australia
KRM-H.V,KRAMER CAPITAL CORP,VAN,Canada
EPKMF,Crystal Peak Minerals Inc.,PNK,USA
PCE1.DE,The Priceline Group Inc.,GER,Germany
CSHB,Community Shores Bank Corp.,PNK,USA
PFCF,Pacific City Financial Corp.,PNK,USA
WI2.MU,WIZZ AIR,MUN,Germany
TODAYS-BE.NS,TODAY'S WRITING PRODUCTS,NSI,India
HSNI,"HSN, Inc.",NMS,USA
PHP.L,Primary Health Properties,LSE,UK
ORN,"Orion Marine Group, Inc",NYQ,USA
TNEYF,Tamarack Valley Energy Ltd,PNK,USA
EXAC,Exactech Inc.,NMS,USA
DUL.F,ALNYLAM PHARMA,FRA,Germany
1WF.BE,WAYFAIR,BER,Germany
MTSFY,MITSUI FUDOSAN CO LT,PNK,USA
WCW.L,Walker Crips Group plc,LSE,UK
DPWRF,"DP WORLD, DUBAI",PNK,USA
FNJN,"Finjan Holdings, Inc.",NCM,Australia
NGZ.V,NRG Metals Inc.,VAN,Canada
X7C1.F,ARMCO METALS,FRA,Germany
TRAUF,Transurban Group,PNK,USA
RF-PB,Regions Financial Corporation D,NYQ,USA
03058X.TW,YUANTA SECURITIES C/W 22/02/16(,TAI,Taiwan
BCO.BE,BOEING CO,BER,Germany
NWDMD,New Dimension Resources Ltd.,PNK,USA
T5O.DE,CytoTools AG,GER,Germany
1788.HK,Guotai Junan International Holdings Limited,HKG,Hong Kong
BXP,Boston Properties Inc.,NYQ,USA
6769.KL,JKG Land Berhad,KLS,Malaysia
FIF.L,Finsbury Food Group plc,LSE,UK
XAE1.DE,Catalis SE,GER,Germany
BLKG,Black Stallion Oil & Gas Inc.,OBB,USA
MPX.F,MITSUBI PAPER MILLS,FRA,Germany
DRW3.DE,Dragerwerk AG & Co. KGaA,GER,Germany
GAIA,Gaiam Inc.,NGM,Sweden
1910.HK,Samsonite International S.A.,HKG,Hong Kong
BF4.F,CHRISTOPHER & BKS,FRA,Germany
AUQ.AX,Alara Resources Limited,ASX,Australia
LWRF.L,LightwaveRF Plc,LSE,UK
NA7.BE,ZHUGUANG HOLDINGS,BER,Germany
NURO,NeuroMetrix Inc.,NCM,Australia
PSIQ,"Profile Solutions, Inc.",PNK,USA
RY4C.F,RYANAIR HLDGS,FRA,Germany
JINDCOT.BO,JINDAL COTEX LTD.,BSE,India
YHA.DU,YAMAHA CORP,DUS,Germany
2NG.BE,NGL ENERGY PARTNERS,BER,Germany
CFNL,Cardinal Financial Corp.,NMS,USA
XKR.BE,KAR AUCTION SERVICE,BER,Germany
ATM.NZ,The a2 Milk Company Limited,NZE,New Zealand
BKFY,"Bankshares of Fayetteville, Inc.",PNK,USA
ACRB,"Asia Carbon Industries, Inc.",PNK,USA
MCNV.PA,LVMH Moët Hennessy Louis Vuitton SA,PAR,France
E7RA.SG,Xemplar Energy Corp.,STU,Germany
WMGI,Wright Medical Group N.V.,NMS,USA
049720.KQ,"Koryo Credit Information Co., Ltd.",KOE,South Korea
3069-OL.HK,X XIE THAI,HKG,Hong Kong
ZFC,ZAIS Financial Corp.,NYQ,USA
BVRDF,Bureau Veritas SA,PNK,USA
OCLSW,"Oculus Innovative Sciences, Inc",NCM,Australia
WYNMY,Wynn Macau Ltd.,PNK,USA
ACM,AECOM,NYQ,USA
NAP,Navios Maritime Midstream Partners L.P.,NYQ,USA
QMX.V,QMX Gold Corporation,VAN,Canada
YALN.AX,YANCOAL CVRS,ASX,Australia
AERO,"Aerogrow International, Inc.",PNK,USA
AUY.BA,"Yamana Gold, Inc.",BUE,Argentina
XPH.DU,AMPHENOL-A,DUS,Germany
QBCRF,Quebecor Inc.,PNK,USA
SNGS.ME,Open Joint Stock Company Surgutneftegas,MCX,India
XEP.MU,CEPHEID ,MUN,Germany
MEOH,Methanex Corporation,NMS,USA
CBZ,"CBIZ, Inc.",NYQ,USA
CMOOF,COSMO OIL CO LTD,PNK,USA
NGE.AX,New Guinea Energy Limited,ASX,Australia
QSRN.MX,RESTAURANT BRANDS,MEX,Mexico
048430.KQ,"Yura Tech. Co., Ltd.",KOE,South Korea
AROC,"Archrock, Inc.",NYQ,USA
BALD-B.ST,Fastighets AB Balder (publ),STO,Sweden
NIBA,NI Bancshares Corporation,PNK,USA
WINSOMBR.BO,Winsome Breweries Limited,BSE,India
CNA.L,Centrica plc,LSE,UK
VOIL,Virtus Oil and Gas Corp.,OBB,USA
WY-PA,Weyerhaeuser Company Pref Conv ,NYQ,USA
W7A.BE,INSPIRED CAP,BER,Germany
FC.TO,Firm Capital Mortgage Investment Corporation,TOR,Canada
BVMF3.SA,BM&FBOVESPA, S.A.,SAO
ODDJ,Simply Amazing LLC,PNK,USA
FCMGF,FIRM CAP MTG,PNK,USA
BOW.MU,BORYSZEW,MUN,Germany
ELT.OL,Eltek ASA,OSL,Norway
KTBA,SPC BELLSOUTH CORTS,PNK,USA
ZSVARAJT.BO,SVARAJ TRADING & AGENCIES LTD.,BSE,India
GOGL,Golden Ocean Group Limited,NMS,USA
BRH.DE,Berkshire Hathaway Inc.,GER,Germany
MLCVG.PA,SociÃ©tÃ© des Chemins de Fer et Tramways du Var et du Gard,PAR,France
XSA.MU,XIWANG PROPERTY,MUN,Germany
BC9N.SG,BANK OF CYPRUS,STU,Germany
AINN.MU,AMERICAN INTL GROUP,MUN,Germany
ETFC,E*TRADE Financial Corporation,NMS,USA
PTT.BK,PTT Public Company Limited,SET,Thailand
KLED.ST,Kungsleden Aktiebolag,STO,Sweden
KREN.JK,KRESNA GRAHA INVES IDR25,JKT,Indonesia
GSK,GlaxoSmithKline plc,NYQ,USA
BRK-B,Berkshire Hathaway Inc.,NYQ,USA
PTF.V,Pender Growth Fund (VCC) Inc.,VAN,Canada
SPTN,SpartanNash Company,NMS,USA
HDVTY,Henderson Investment Limited,PNK,USA
CEGMF,Cerro Grande Mining Corporation,PNK,USA
VVD.F,VEOLIA ENVIRONN.,FRA,Germany
3158.KL,Ynh Property Berhad,KLS,Malaysia
ZHCD.QA,Zad Holding Company S.A.Q.,DOH,Qatar
INNL,Innocoll AG,NGM,Sweden
BWL-A,Bowl America Incorporated,ASE,USA
BOWE,Bowles Fluidics Corporation,PNK,USA
0ZS.F,ZS PHARMA,FRA,Germany
ATTBF,Abattis Bioceuticals Corp.,PNK,USA
GA03.QA,QA CB Gov Bond 2.75 Jun16,DOH,Qatar
G03.F,GUNGHO ONLINE ENTMT,FRA,Germany
ZVL.MU,ZHAOJIN MINING -H-,MUN,Germany
OWX.SG,YPSOMED HLDG N,STU,Germany
LCQ.MU,EXXARO RESOURCES,MUN,Germany
MNNGF,Man Sang Jewellery Holdings Limited,PNK,USA
CTWSP,Connecticut Water Service Inc.,PNK,USA
WLK,Westlake Chemical Corp.,NYQ,USA
TSCO.L,Tesco PLC,LSE,UK
TRN,Trinity Industries Inc.,NYQ,USA
QPTFF,"Quest PharmaTech, Inc.",PNK,USA
GDC.TO,Genesis Land Development Corp.,TOR,Canada
J6I.BE,WHITECAP RES,BER,Germany
KDCXF,Kudelski SA,PNK,USA
JCLY,Jaclyn Inc.,PNK,USA
STOR,STORE Capital Corporation,NYQ,USA
CF,"CF Industries Holdings, Inc.",NYQ,USA
SLF-PB.TO,SUN LIFE FINANCIAL INC. CL A PR,TOR,Canada
CAGU,"The Castle Group, Inc.",PNK,USA
7NX.SG,"NEXON Co., Ltd.",STU,Germany
RECN,"Resources Connection, Inc.",NMS,USA
LFGP,"Ledyard Financial Group, Inc.",PNK,USA
HANPF,HANMI PHARMACEUTICAL,PNK,USA
VSMR,Verify Smart Corp.,PNK,USA
PWZYF,Powszechny Zaklad Ubezpieczen Spólka Akcyjna,PNK,USA
YOJ.F,YAHOO JAPAN,FRA,Germany
AISA.JK,TIGA PILAR SEJAHTE LKD SHS(IDR5,JKT,Indonesia
TXMD,"TherapeuticsMD, Inc.",ASE,USA
1478-OL.HK,Q TECH,HKG,Hong Kong
WONDERLA-EQ.NS,WONDERLA HOLIDAYS LIMITED,NSI,India
042040.KQ,"KPM TECH Co., Ltd.",KOE,South Korea
CLH,"Clean Harbors, Inc.",NYQ,USA
VIIN,"Motor Sport Country Club Holdings, Inc.",PNK,USA
CEVIY,China Everbright Ltd.,PNK,USA
XTE.AX,Xtek Limited,ASX,Australia
OSG,Overseas Shipholding Group Inc.,ASE,USA
VA1.BE,VALUE GROUP,BER,Germany
6166.HK,China VAST Industrial Urban Development Company Limited,HKG,Hong Kong
WAN.BE,WANDERER-WERKE,BER,Germany
VOS.SG,VOSSLOH,STU,Germany
WBSID,"WebSafety, Inc.",PNK,USA
MMS.V,Macarthur Minerals Limited,VAN,Canada
CLV.V,Canoe Mining Ventures Corp.,VAN,Canada
4BV.MU,BUREAU VERITAS,MUN,Germany
CRMGF,CAR MATE MFG CO LTD,PNK,USA
UZU.F,UZIN UTZ,FRA,Germany
TRYG.CO,Tryg A/S,CPH,Denmark
GPFOF,"Grupo Financiero Inbursa, S.A.B. de C.V.",PNK,USA
US.MI,UnipolSai Assicurazioni S.p.A.,MIL,Italy
AJBU.SI,Keppel DC Reit,SES,Singapore
VOLVY,AB Volvo,PNK,USA
MAAFF,MagIndustries Corp.,PNK,USA
YC4.F,CHEMICAL FINANCIAL,FRA,Germany
RIT,LMP Real Estate Income Fund Inc.,NYQ,USA
ILT.SG,ILLINOIS TOOL WORKS,STU,Germany
91A.BE,ARMSTRONG WORLD IND,BER,Germany
0116.HK,Chow Sang Sang Holdings International Limited,HKG,Hong Kong
PGNYF,Pura Vida Energy NL,PNK,USA
KTYB,Kentucky Bancshares Inc.,PNK,USA
BMO-PL.TO,BMO NON-CUMULATIVE CL B PR SHAR,TOR,Canada
URI.AX,"Uranium Resources, Inc.",ASX,Australia
TXE.SG,TXT e-solutions S.p.A.,STU,Germany
G5L.BE,AEVIS VICTOR N,BER,Germany
UT.BK,Union Textile Industries Public Company Limited,SET,Thailand
XMF.SG,S'TOMO MITSUI FINL,STU,Germany
DIS,The Walt Disney Company,NYQ,USA
ICBA.F,ICICI BANK SP.ADR,FRA,Germany
Z1L.BE,LEROY SEAFOOD ,BER,Germany
SFYW,Swift Energy Co.,PNK,USA
FVI.BE,FAIR VALUE REIT,BER,Germany
NOMHF,Nomad Foods Limited,PNK,USA
SWSH,Swisher Hygiene Inc.,NCM,Australia
ZEETF6.BO,ZEE ENTERTAINMENT ENTERPRISES,BSE,India
NGHC,National General Holdings Corp.,NGM,Sweden
MAGIS.PA,"Ymagis Société Anonyme
",PAR,France
ETM,Entercom Communications Corp.,NYQ,USA
007460.KS,Nara KIC Inc.,KSC,Korea
QUCCF,"Quanta Computer, Inc.",PNK,USA
VALOR3MA.MX,VALOR3M A,MEX,Mexico
WTFCW,Wintrust Financial Corporation,NMS,USA
HRC,"Hill-Rom Holdings, Inc.",NYQ,USA
META.JK,NUSANTARA INFRASTR IDR70,JKT,Indonesia
JGW,The J.G. Wentworth Company,NYQ,USA
KPCPY,Kasikornbank Public Company Limited,PNK,USA
OEL.AX,Otto Energy Limited,ASX,Australia
VSN-PC.TO,VERESEN INC PREF SH SERIES C,TOR,Canada
ZS3.DU,FINECOBANK,DUS,Germany
GRND3.SA,Grendene S/a.,SAO,Brazil
LATX,"Latitude 360, Inc.",PNK,USA
CEF,Central Fund of Canada Limited,ASE,USA
BAS,"Basic Energy Services, Inc.",NYQ,USA
OGZPY,Public Joint Stock Company Gazprom,PNK,USA
RTNB,root9B Technologies Inc.,PNK,USA
TPRE,Third Point Reinsurance Ltd.,NYQ,USA
MCH.MU,MICHELIN NOM.,MUN,Germany
TRNS,Transcat Inc.,NGM,Sweden
OPGYF,Ophir Energy Plc,PNK,USA
HOMS,Timios National Corporation,PNK,USA
WWH.L,Worldwide Healthcare Ord,LSE,UK
TDA,Telephone & Data Systems Inc.,NYQ,USA
CPGX,"Columbia Pipeline Group, Inc.",NYQ,USA
AWG.F,ASBURY AUTOMOTIVE,FRA,Germany
PEBK,"Peoples Bancorp of North Carolina, Inc.",NGM,Sweden
3VNA.SG,VANGUARD NATL RES,STU,Germany
AALTF,All America Latina Logistica S.A.,PNK,USA
PFGZP,Principal Financial Group Inc.,PNK,USA
YC2.F,YIDA CHINA HLDGS,FRA,Germany
RGL.TO,"Royal Gold, Inc.",TOR,Canada
XPLR,Xplore Technologies Corp.,NCM,Australia
WCMK.MU,WCM BETEILIGUNG,MUN,Germany
JTEKF,JTEKT Corporation,PNK,USA
SBNY,Signature Bank,NMS,USA
KT,KT Corp.,NYQ,USA
03030X.TW,YUANTA SECURITIES C/W 05/05/16(,TAI,Taiwan
WFS.SG,WARIMPEX FIN- U.BET,STU,Germany
035900.KQ,JYP Entertainment Corporation,KOE,South Korea
03054X.TW,YUANTA SECURITIES C/W 30/06/16(,TAI,Taiwan
047400.KS,Ssangyong Materials Corp.,KSC,Korea
VIG.AX,Victor Group Holdings Limited,ASX,Australia
YZC.DE,Yanzhou Coal Mining Co. Ltd.,GER,Germany
UETMF,Universal Entertainment Corporation,PNK,USA
0653.HK,Bonjour Holdings Ltd.,HKG,Hong Kong
RTR.AX,Rumble Resources Limited,ASX,Australia
MDVN,"Medivation, Inc.",NMS,USA
HBS.TA,Habas Investments (1960) Ltd.,TLV,Israel
JPPOWER6.BO,JAIPRAKASH POWER VENTURES LTD,BSE,India
DHIL,Diamond Hill Investment Group Inc.,NMS,USA
0894-OL.HK,MAN YUE TECH,HKG,Hong Kong
GCT-C.TO,GVIC COMMUNICATIONS CORP. N.V. ,TOR,Canada
ATLS,"Atlas Energy Group, LLC",NYQ,USA
TUWOY,Tullow Oil plc,PNK,USA
721785.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,Taiwan
SCND,Scientific Industries Inc.,PNK,USA
717496.TWO,JIH SUN SECURITIES C/W 25/08/15,TWO,Taiwan
VOPA,"Vopia, Inc.",OBB,USA
MRCY,"Mercury Systems, Inc.",NMS,USA
VSN.TO,Veresen Inc.,TOR,Canada
QC-U.TI,QUALCOMM,TLO,Italy
07W.F,WMIH,FRA,Germany
ZJS1.BE,JINKOSOLAR SP ADR,BER,Germany
UZC.SG,AXIS SP GDR REG-S,STU,Germany
J2B.SG,EXPERIAN,STU,Germany
WKL.AS,WOLTERS KLUWER,AMS,Netherlands
KNX.MI,Gruppo Waste Italia S.p.A.,MIL,Italy
CLC.TO,Connacher Oil and Gas Ltd.,TOR,Canada
FRCV,First Virginia Community Bank,OBB,USA
AEM.TO,Agnico Eagle Mines Limited,TOR,Canada
ESK.V,Eskay Mining Corp.,VAN,Canada
RIBTW,RiceBran Technologies,NCM,Australia
MCPIQ,"Molycorp, Inc.",PNK,USA
H02.SI,Haw Par Corporation Limited,SES,Singapore
BEEF3F.SA,MINERVA     ON      NM,SAO,Brazil
GZL.CR,GRUP ZULIANO,CCS,Venezuela
0911.HK,HANGFAT GINSENG,HKG,Hong Kong
CMT.AX,Cott Oil and Gas Limited,ASX,Australia
FMCB,Farmers & Merchants Bancorp,PNK,USA
0303.HK,Vtech Holdings Ltd.,HKG,Hong Kong
ASHG,Ash Grove Cement Company,PNK,USA
02P.DE,Pearl Gold AG,GER,Germany
ITH.SG,NEKTAR THERAPEUTICS,STU,Germany
NBRV,Nabriva Therapeutics AG,NMS,USA
INFA,Informatica Corporation,NMS,USA
1068-OL.HK,YURUN FOOD,HKG,Hong Kong
YSN.DE,Secunet Security Networks AG,GER,Germany
FRI.AX,Finbar Group Limited,ASX,Australia
FISK,"Empire State Realty OP, L.P.",PCX,USA
MUX,McEwen Mining Inc.,NYQ,USA
AA-PB,Alcoa Inc. Depository Shares Re,NYQ,USA
EZTD,EZTD Inc.,PNK,USA
VICL,Vical Incorporated,NMS,USA
MRO,Marathon Oil Corporation,NYQ,USA
EVY,Eaton Vance New York Municipal Income Trust,ASE,USA
0577-OL.HK,LOUIS XIII H,HKG,Hong Kong
LFCYF,Veloxis Pharmaceuticals A/S,PNK,USA
ZYT.L,Zytronic plc,LSE,UK
MEO.DE,METRO AG,GER,Germany
OSUKF,OTSUKA CORP,PNK,USA
YPMR.MC,PROM.RENTA Y MAN.,MCE,Spain
SCTY,SolarCity Corporation,NMS,USA
000325.KS,"NOROO Holdings Co., Ltd.",KSC,Korea
1396.HK,Hydoo International Holding Limited,HKG,Hong Kong
BVAP,"DNA Precious Metals, Inc.",PNK,USA
03029X.TW,YUANTA SECURITIES C/W 05/05/16(,TAI,Taiwan
CERGF,Ceres Global Ag Corp.,PNK,USA
YHOO.BA,Yahoo! Inc.,BUE,Argentina
RSG.AX,Resolute Mining Limited,ASX,Australia
CAKE,The Cheesecake Factory Incorporated,NMS,USA
SMWN.DE,SM Wirtschaftsberatungs AG,GER,Germany
03040X.TW,YUANTA SECURITIES C/W 31/05/16(,TAI,Taiwan
AIMC,Altra Industrial Motion Corp.,NMS,USA
RDN.MU,ROUND ONE,MUN,Germany
FPWM,1st Prestige Wealth Management,PNK,USA
UBSFF,Ubisoft Entertainment SA,PNK,USA
KCC.SG,CASHCLOUD,STU,Germany
CSEY,CASEY CONTAINER  COR,PNK,USA
DRG.L,Draganfly Investments Limited,LSE,UK
CON.DE,Continental Aktiengesellschaft,GER,Germany
ELOGF,Eland Oil & Gas PLC,PNK,USA
ICON,"Iconix Brand Group, Inc.",NMS,USA
HBAYF,Hudson's Bay Company,PNK,USA
OCSM,"Ocean Smart, Inc.",PNK,USA
NEH.MU,NETEASE SP ADR,MUN,Germany
O1E.BE,OTTO ENERGY,BER,Germany
AMFG.JK,ASAHIMAS FLAT GLAS IDR500,JKT,Indonesia
SOI.L,Schroder Oriental Income Fund Limited,LSE,UK
KKOYY,Kesko Oyj,PNK,USA
RWAY.MI,Rai Way S.p.A.,MIL,Italy
FPO,First Potomac Realty Trust,NYQ,USA
BRL1.BE,BARLOWORLD,BER,Germany
QIS.BE,QUICKSTEP HLDGS,BER,Germany
WILB.F,FABEGE,FRA,Germany
03033X.TW,YUANTA SECURITIES C/W 05/05/16(,TAI,Taiwan
VIVHY,Vivendi SA,PNK,USA
CMRX,"Chimerix, Inc.",NGM,Sweden
8273-OL.HK,ZJ PROSPECT,HKG,Hong Kong
XIP.AX,Xenith IP Group Limited,ASX,Australia
5156.KL,XiDeLang Holdings Limited,KLS,Malaysia
SME.V,Sama Resources Inc./Ressources Sama Inc.,VAN,Canada
INV.L,Investment Co. plc,LSE,UK
2412.TW,"Chunghwa Telecom Co., Ltd.",TAI,Taiwan
ISP,ING Groep N.V.,NYQ,USA
CNI,Canadian National Railway Company,NYQ,USA
SNMX,Senomyx Inc.,NGM,Sweden
CMFN,CM Finance Inc.,NMS,USA
8349.TWO,QST INTERNATIONAL TWD10,TWO,Taiwan
FJK.F,FUJIKURA,FRA,Germany
LXU,LSB Industries Inc.,NYQ,USA
JY8.DU,JOYOU,DUS,Germany
MOG-B,Moog Inc.,NYQ,USA
WTS,"Watts Water Technologies, Inc.",NYQ,USA
3009.HK,X DBMSCIEM,HKG,Hong Kong
ZLDPF,Zealand Pharma A/S,PNK,USA
