0223-OL.HK,SRGL,HKG,Hong Kong
RDAR,"Raadr, Inc.",PNK,USA
JAXB,"Jacksonville Bancorp, Inc.",NCM,Australia
QNMA.DU,SEQUENOM,DUS,Germany
WBC.AX,Westpac Banking Corporation,ASX,Australia
QS9.SI,Global Invacom Group Limited,SES,Singapore
X6C.F,COLOMBIAN MINES,FRA,Germany
VIDHIDYE.BO,Vidhi Dyestuffs Manufacturing Ltd.,BSE,India
SANMEXB.MX,"Grupo Financiero Santander Mexico, S.A.B. de C.V.",MEX,Mexico
3126-OL.HK,VG FTSE JAPAN,HKG,Hong Kong
AMAG,"AMAG Pharmaceuticals, Inc.",NMS,USA
TEA.V,Tearlach Resources Ltd.,VAN,Canada
VULMF,Vulcan Minerals Inc.,PNK,USA
BRDT,BreedIT Corp.,PNK,USA
3698.TW,Lextar Electronics Corporation,TAI,Taiwan
ISSC,Innovative Solutions & Support Inc.,NMS,USA
CARO,Carolina Financial Corporation,NCM,Australia
OGRMF,OrganiGram Holdings Inc.,PNK,USA
TNO.V,Terreno Resources Corp.,VAN,Canada
ROTO.BO,Roto Pumps Limited,BSE,India
NOW,"ServiceNow, Inc.",NYQ,USA
WHLKY,Wheelock and Company Ltd.,PNK,USA
OUY-U.TO,OLEARY US STRATEGIC YIELD ADV F,TOR,Canada
OMED,"OncoMed Pharmaceuticals, Inc.",NMS,USA
ICGC.L,Irish Continental Group plc,LSE,UK
CANFINHOME.BO,Can Fin Homes Ltd.,BSE,India
FG5.SG,METALS X,STU,Germany
STRA,Strayer Education Inc.,NMS,USA
CAO.TO,Cara Operations Limited,TOR,Canada
ZDHJERK.BO,Dhanvantri Jeevan Rekha Ltd,BSE,India
ANLDF,Anfield Resources Inc.,PNK,USA
OTH.AX,Onthehouse Holdings Limited,ASX,Australia
NS,NuStar Energy L.P.,NYQ,USA
NGQ.TO,NGEx Resources Inc.,TOR,Canada
UTX,United Technologies Corporation,NYQ,USA
WHIRLPOOL.NS,Whirlpool of India Limited,NSI,India
DLY.BE,LYONDELLBASELL IND,BER,Germany
OBCI,Ocean Bio-Chem Inc.,NCM,Australia
RYES,Rise Resources Inc.,PNK,USA
CGG.PA,CGG,PAR,France
A8B.BE,AMBARELLA,BER,Germany
QLG.BE,QLOGIC,BER,Germany
RGU.AX,Regalpoint Resources Limited,ASX,Australia
SAN.MC,BANCO SANTANDER,MCE,Spain
PABY11.SA,FII PANAMBY CI,SAO,Brazil
MRNJ,"Metatron, Inc.",PNK,USA
STRZ,Star Buffet Inc.,PNK,USA
STLD,Steel Dynamics Inc.,NMS,USA
MEIL,Methes Energies International Ltd.,NCM,Australia
CXX.F,CLOROX CO.,FRA,Germany
MFMLF,Marifil Mines Ltd.,PNK,USA
WSU.DE,Washtec AG,GER,Germany
SPOXF,Sprott Inc.,PNK,USA
TITR.MI,Telecom Italia S.p.A.,MIL,Italy
DFEL,China TMK Battery Systems Inc.,PNK,USA
RIO.L,Rio Tinto plc,LSE,UK
PRGE,"Paradise Ridge Hydrocarbons, Inc.",PNK,USA
KMD.NZ,Kathmandu Holdings Limited,NZE,New Zealand
WMS,"Advanced Drainage Systems, Inc.",NYQ,USA
OCL.L,Oakley Capital Investments Limited,LSE,UK
WUC.SG,Western Lithium USA Corporation,STU,Germany
AFH,"Atlas Financial Holdings, Inc.",NCM,Australia
KPLUF,K+S Aktiengesellschaft,PNK,USA
SPNRF,Sparton Resources Inc.,PNK,USA
AOIR.SI,Yoma Strategic R,SES,Singapore
MAORF,Mandarin Oriental International Limited,PNK,USA
YUMA.A,,ASE,USA
REGX,"Red Trail Energy, LLC",PNK,USA
TMUS,"T-Mobile US, Inc.",NMS,USA
X7F.SG,CHINA XINIYA SP ADR,STU,Germany
AHH,"Armada Hoffler Properties, Inc.",NYQ,USA
CPLE6.SA,Companhia Paranaense de Energia - COPEL,SAO,Brazil
P5Y.BE,BRF SP ADR,BER,Germany
DPSGY,Deutsche Post AG,PNK,USA
WFC-PN,Wells Fargo & Company Dep Shs R,NYQ,USA
WD,"Walker & Dunlop, Inc.",NYQ,USA
DANG,E-Commerce China Dangdang Inc.,NYQ,USA
SRP.MU,SHARP CORP OSAKA,MUN,Germany
RBNTF,"Robinsons Retail Holdings, Inc.",PNK,USA
SKS.MU,SHINKO EL IND,MUN,Germany
NO8.MU,NATL OILWELL VARCO,MUN,Germany
CHKGF,Cheung Kong Property Holdings Limited,PNK,USA
VCISY,VINCI S.A.,PNK,USA
717172.TWO,JIH SUN SECURITIES C/W 29/07/15,TWO,Taiwan
0845.HK,Glorious Property Holdings Limited,HKG,Hong Kong
WELSPUNIN.NS,Welspun India Ltd.,NSI,India
ERI,"Eldorado Resorts, Inc.",NMS,USA
XIX.F,XILINX,FRA,Germany
BRW.L,Brewin Dolphin Holdings plc,LSE,UK
MDNGF,Midnight Sun Mining Corp,PNK,USA
NCYF.L,CQS New City High Yield Fund Limited,LSE,UK
RELAXO.BO,Relaxo Footwears Limited,BSE,India
LZ1.F,MOMENTA PHARMA,FRA,Germany
EXTN,Exterran Corporation,NYQ,USA
PX,Praxair Inc.,NYQ,USA
RFIE,REDFIELD VENTURES,OBB,USA
CVLB.BE,VALE SP ADR,BER,Germany
PPX,"PPL Capital Funding, Inc. 2013 ",NYQ,USA
HOCN.L,HOCHSCHILD I15 NP,LSE,UK
RSC.TO,Strateco Resources Inc.,TOR,Canada
BICB,"BioCube, Inc.",PNK,USA
WI2.F,WIZZ AIR,FRA,Germany
0633.HK,China All Access (Holdings) Limited,HKG,Hong Kong
DEEL,Deal a Day Group Corp.,PNK,USA
KOR.AX,Korab Resources Limited,ASX,Australia
HIFR,"InfraREIT, Inc.",NYQ,USA
112610.KS,CS Wind Corporation,KSC,Korea
137267.L,RANG DIR LEND GBP,LSE,UK
VSYS,Viscount Systems Inc.,PNK,USA
Q8Q.F,QEP RESOURCES,FRA,Germany
MXCYY,Metso Corporation,PNK,USA
BGG.AX,Blackgold International Holdings Limited,ASX,Australia
AKG,Asanko Gold Inc.,ASE,USA
GLP,Global Partners LP,NYQ,USA
T8V.SI,Pacific Radiance Ltd.,SES,Singapore
GARO.BA,Garovaglio y Zorraquin S.A.,BUE,Argentina
KAT.AX,Katana Capital Limited,ASX,Australia
PRAE.L,Duke Royalty Limited,LSE,UK
W9C.F,CONSTELLATION SOFT,FRA,Germany
PLHCF,Plant Health Care plc,PNK,USA
AFX.SW,CARL ZEISS MEDITEC,EBS,Austria
XCA.HA,CREDIT AGRICOLE,HAN,Germany
NKSJF,Norske Skogindustrier ASA,PNK,USA
PFIS,Peoples Financial Services Corp.,NMS,USA
VSULD,"Visualant, Inc.",PNK,USA
DP2D.L,Downing Two VCT 'D' Ord,LSE,UK
RC.TO,RDM Corporation,TOR,Canada
0YYA.F,YY SP ADR-A,FRA,Germany
FT,Franklin Universal Trust,NYQ,USA
POWN,"POW! Entertainment, Inc.",PNK,USA
ITRK.L,Intertek Group plc,LSE,UK
FGX.TO,Faircourt Gold Income Corp.,TOR,Canada
XEB.F,SOJITZ,FRA,Germany
SYT.DE,Softing AG,GER,Germany
502001.SS,WESTERN LEADBANK F,SHH,Australia
DOLPF,Dolphin Group ASA,PNK,USA
004800.KS,Hyosung Corp.,KSC,Korea
FPH.NZ,Fisher & Paykel Healthcare Corporation Limited,NZE,New Zealand
SWD.TO,Sunward Resources Ltd,TOR,Canada
ROVI,Rovi Corporation,NMS,USA
AA2.BE,AMADA HLDG,BER,Germany
EAC,Erickson Incorporated,NGM,Sweden
MSI,"Motorola Solutions, Inc.",NYQ,USA
GOV410.NZ,GOV 15/04/23 5.50% - New Zealan,NZE,New Zealand
YFX.F,FXCM-A,FRA,Germany
PGI-UN.TO,PIMCO GLOBAL INC OPPORTUNITIES ,TOR,Canada
FRTR,"Fraternity Community Bancorp, Inc.",OBB,USA
DII-B.TO,Dorel Industries Inc.,TOR,Canada
ATRS,Antares Pharma Inc.,NCM,Australia
BPO-PN.TO,Brookfield Office Properties Inc.,TOR,Canada
SCH.OL,Schibsted ASA,OSL,Norway
QFB.SG,ULTRA LITHIUM,STU,Germany
XNP.F,CNP ASSURANCES,FRA,Germany
WDC.F,WESTERN DIGITAL,FRA,Germany
TWR.NZ,Tower Limited,NZE,New Zealand
CNN1.SG,CANON,STU,Germany
SANFM.IS,Sanifoam Sunger Sanayi ve Ticaret A.S.,IST,Turkey
XST.BE,SANWA HOLDINGS,BER,Germany
NUROW,"NeuroMetrix, Inc.",NCM,Australia
03055X.TW,YUANTA SECURITIES C/W 12/04/16(,TAI,Taiwan
VHC.MU,VIOHALCO,MUN,Germany
BWINA,Baldwin & Lyons Inc.,NGM,Sweden
KERX,Keryx Biopharmaceuticals Inc.,NCM,Australia
CBKS,Community Bank of South Florida Inc.,PNK,USA
FIHO12.MX,DTSCH BK MX FIHO 12,MEX,Mexico
COST.MX,Costco Wholesale Corporation,MEX,Mexico
OYD.F,PACIFIC BASIN SHIP,FRA,Germany
3661.TW,"Alchip Technologies, Limited",TAI,Taiwan
SAHN,Saudi American Holdings Corp.,PNK,USA
AKSEL.IS,Aksel Yatirim Holding A.S.,IST,Turkey
CROL,"Carroll Bancorp, Inc.",PNK,USA
KWHAY,K. Wah International Holdings Ltd.,PNK,USA
SILC,Silicom Ltd.,NMS,USA
BGS,B&G, Foods Inc.,NYQ
SHR.AX,John Shearer (Holdings) Limited,ASX,Australia
MLRYY,Mail.Ru Group Limited,PNK,USA
554.SI,King Wan Corporation Limited,SES,Singapore
MGA,Magna International Inc.,NYQ,USA
LNCGY,Linc Energy Ltd,PNK,USA
RFI,Cohen & Steers Total Return Realty Fund Inc.,NYQ,USA
FRES.L,Fresnillo PLC,LSE,UK
VIPRO.CO,Victoria Properties A/S,CPH,Denmark
EII.DU,EISAI CO LTD,DUS,Germany
WINA,Winmark Corp.,NGM,Sweden
JPTSEC.BO,JPT Securities Ltd.,BSE,India
PHG,Koninklijke Philips N.V,NYQ,USA
GOAU3.SA,Metalurgica Gerdau S.A.,SAO,Brazil
HLG.NZ,Hallenstein Glasson Holdings Limited,NZE,New Zealand
2EX.MU,THE EXONE,MUN,Germany
CAOYF,CHINA AOYUAN PROPERT,PNK,USA
KHOLY,KOC Holding A.S.,PNK,USA
YUMA-PA,"Yuma Energy, Inc. 9.25% Series ",ASE,USA
RHO5.DE,Roche Holding AG,GER,Germany
DSZ.BE,DIANA SHIPPING,BER,Germany
WDC.BE,WESTERN DIGITAL,BER,Germany
NPG.BE,NIPPON EL GLASS CO,BER,Germany
442205.BR,CIE HET ZOUTE ,BRU,Belgium
YSN.DU,SECUNET SEC NETW,DUS,Germany
OLE-P.V,ORLETTO CAPITAL INC,VAN,Canada
7066.KL,Yong Tai Berhad,KLS,Malaysia
XMPA.BE,CYTORI THERAPEUTICS,BER,Germany
XEJKRA-A,,ASX,Australia
AMHPF,Verde Potash Plc,PNK,USA
AHICF,ASAHI INTEC CO LTD,PNK,USA
VARO.BK,Varopakorn Public Company Limited,SET,Thailand
TREE,"LendingTree, Inc.",NMS,USA
ALLT,Allot Communications Ltd.,NMS,USA
IVDN,Innovative Designs Inc.,PNK,USA
014990.KS,"In the F CO,.LTD",KSC,Korea
EEP,"Enbridge Energy Partners, L.P.",NYQ,USA
MISVF,Minco Silver Corporation,PNK,USA
ADENF,Adira Energy Ltd.,PNK,USA
YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD,BSE,India
BKQNY,Bank of Queensland Ltd.,PNK,USA
GLGDF,GoGold Resources Inc.,PNK,USA
BSI,Alon Blue Square Israel Ltd,NYQ,USA
LAW.F,LAWSON ,FRA,Germany
IWB.SG,ISARIA WOHN,STU,Germany
AVNW,"Aviat Networks, Inc.",NMS,USA
Q0W.SI,JB Foods Limited,SES,Singapore
8206.HK,China Communication Telecom Services Company Limited,HKG,Hong Kong
GGQ1.HM,GOOGLE-A,HAM,Germany
ARCI,Appliance Recycling Centers of America Inc.,NCM,Australia
CTX.BE,CITRIX SYSTEMS,BER,Germany
AIQUY,Air Liquide SA,PNK,USA
BYLOF,BIG YELLOW GROUP PLC,PNK,USA
HEN3.SW,HENKEL VZ,EBS,Austria
QTL.BE,QUANTEL,BER,Germany
YAAD-L.TA,BEYOND TIME HLD,TLV,Israel
2888.HK,Standard Chartered PLC,HKG,Hong Kong
NGEMF,Victory Mountain Ventures Ltd.,PNK,USA
BPSR,"Biotech Products Services and Research, Inc.",OBB,USA
NOVN.VX,NOVARTIS N,VTX,International
MCHHF,MacMahon Holdings Ltd.,PNK,USA
UNIPLY.NS,Uniply Industries Ltd.,NSI,India
MKGAF,Merck KGaA,PNK,USA
SFT.F,SOFTBANK GROUP,FRA,Germany
WXC.F,INV REIT SBI,FRA,Germany
JBAXY,Julius Baer Group Ltd.,PNK,USA
NIT.MU,NIPPON TEL&TEL,,MUN
KA8.DU,KLASSIK RADIO N,DUS,Germany
BMR.L,BMR Mining PLC,LSE,UK
SPP,Sanchez Production Partners LP,ASE,USA
YKMIND.BO,YKM INDUSTRIES LTD.,BSE,India
USS.V,Uniserve Communications Corp.,VAN,Canada
WRLD,World Acceptance Corp.,NMS,USA
CB1A.DU,CONSTELLATION BRD-A,DUS,Germany
VII,"Vicon Industries, Inc.",ASE,USA
^256.BK,WORKPOINT ENTERTAINMENT,SET,Thailand
SPEAS.CO,Scandinavian Private Equity A/S,CPH,Denmark
054630.KQ,Advanced Digital Chips Inc.,KOE,South Korea
MXH.F,M.A.X. AUTOMATION,FRA,Germany
PTX.AX,PRESCIENT FPO,ASX,Australia
INNOVENT.BO,INNOVENTIVE VENTURE LTD.,BSE,India
XCHANGING.BO,XCHANGING SOLUTIONS LTD.,BSE,India
VYFC,Valley Financial Corporation,NCM,Australia
HEXA-B.ST,Hexagon AB,STO,Sweden
CBYDF,Corby Spirit and Wine Limited,PNK,USA
SOL,ReneSola Ltd.,NYQ,USA
CWI.TO,Crosswinds Holdings Inc.,TOR,Canada
MGT.TO,"Mines Management, Inc.",TOR,Canada
PYTA.MU,TBC BK SP GDR-144A,MUN,Germany
NSIT,Insight Enterprises Inc.,NMS,USA
042370.KQ,"Vitzro Tech Co., Ltd.",KOE,South Korea
RSTAF,RIB SOFTWAREE AG,PNK,USA
UTMD,Utah Medical Products Inc.,NMS,USA
UNF,UniFirst Corp.,NYQ,USA
BDN.SI,Ryobi Kiso Holdings Ltd.,SES,Singapore
ALZH,"Hollywall Entertainment, Inc.",PNK,USA
CFBK,Central Federal Corp.,NCM,Australia
EDPFY,"EDP-Energias de Portugal, S.A.",PNK,USA
PVTTF,Pivotal Therapeutics Inc.,PNK,USA
NNA,Navios Maritime Acquisition Corporation,NYQ,USA
FCUUF,Fission Uranium Corp.,PNK,USA
ZODJRDMKJ.NS,Zodiac-JRD-MKJ Limited,NSI,India
GQMNF,Golden Queen Mining Co. Ltd.,PNK,USA
QMKR,"Incumaker, Inc.",PNK,USA
AAFA.F,WAFERGEN BIO-SYS,FRA,Germany
LXMO,Lexington B & L Financial Corp.,PNK,USA
KARURVYSYA.BO,KARUR VYSYA BANK LTD.,BSE,India
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",NYQ,USA
TGN.AX,Tungsten Mining NL,ASX,Australia
WBR.V,,VAN,Canada
CRXM,"Taxus Cardium Pharmaceuticals Group, Inc.",PNK,USA
JAINEX.BO,Jainex Aamcol Ltd.,BSE,India
TOP.AX,Thorney Opportunities Ltd,ASX,Australia
XXJVA,BOSTON CAP FD IV 45,PNK,USA
HTGZ,"Hercules Technology Growth Capital, Inc.",NYQ,USA
XONA.DU,EXXON MOBIL,DUS,Germany
BDR,Blonder Tongue Laboratories Inc.,ASE,USA
TVETF,Traverse Energy Ltd.,PNK,USA
304.F,MAG ONE PRODUCTS,FRA,Germany
BSO-UN.TO,BROOKFIELD SELECT OPPORTUNITIES,TOR,Canada
SCNB,Suffolk Bancorp,NYQ,USA
TKSKF,TAKASHO CO LTD KAINA,PNK,USA
ZENZIP.ST,Zenergy AB,STO,Sweden
VODJ.MU,VODAFONE GRP SP ADR,MUN,Germany
721924.TWO,YUANTA SECURITIES C/W 02/06/16(,TWO,Taiwan
3383.HK,Agile Property Holdings Limited,HKG,Hong Kong
N76.DU,NIPPON SODA,DUS,Germany
DVIX-DEB11B0.SA,DESENVIX    D11     MA,SAO,Brazil
AHKSF,Asahi Kasei Corporation,PNK,USA
DMI.BE,DOWA HOLDINGS,BER,Germany
QU5A.F,PADAENG IND NVDR,FRA,Germany
0SG.BE,SIBANYE GOLD ,BER,Germany
GT.MX,GOODYEAR T & RUBBER,MEX,Mexico
STC,Stewart Information Services Corporation,NYQ,USA
722224.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,Taiwan
TKO.TO,Taseko Mines Ltd.,TOR,Canada
OOI.V,Oil Optimization Inc.,VAN,Canada
RESS,"Renewable Energy Solution Systems, Inc.",PNK,USA
GIGL,"Giggles N' Hugs, Inc.",PNK,USA
NGTEF,NORTHGATE PLC,PNK,USA
VIA.AX,Viagold Capital Ltd.,ASX,Australia
XQP.BE,SIEM SHIPPING ,BER,Germany
RSRBF,Robex Resources Inc.,PNK,USA
NNBR,NN Inc.,NMS,USA
CGHA,"Ciralight Global, Inc.",PNK,USA
T8B.SI,Viva Industrial Trust,SES,Singapore
INFI.L,Infinis Energy plc,LSE,UK
WRB,W.R. Berkley Corporation,NYQ,USA
FCNCB,First Citizens Bancshares Inc.,OBB,USA
JRJC,"China Finance Online Co., Ltd.",NMS,USA
FC,Franklin Covey Co.,NYQ,USA
CCGC,"Bakken Water Transfer Services, Inc.",PNK,USA
JZTB.BE,JAZZTEL,BER,Germany
ZWC1.BE,ZWACK UNICUM,BER,Germany
LNKD,LinkedIn Corporation,NYQ,USA
BBD-A.TO,Bombardier Inc.,TOR,Canada
0745.HK,China National Culture Group Limited,HKG,Hong Kong
SLHN.VX,SWISS LIFE HLDG N,VTX,International
JBL.DU,JABIL CIRCUIT,DUS,Germany
YG12.SG,YNGL GRN EN SP ADR,STU,Germany
CZ2.F,NATION RET PPT REIT,FRA,Germany
BBW,Build-A-Bear Workshop Inc.,NYQ,USA
ONRGF,"OneRoof Energy Group, Inc.",PNK,USA
YZBL.MC,ZAMBAL SPAIN,MCE,Spain
ALIM,"Alimera Sciences, Inc.",NGM,Sweden
DZGYO.IS,Deniz Gayrimenkul Yatirim Ortakligi A.S.,IST,Turkey
2379-OL.HK,ZHONGTIAN INT'L,HKG,Hong Kong
VGR,Vector Group Ltd.,NYQ,USA
DGLVD,WGE Holdings Corp.,PNK,USA
EXXAY,Exxaro Resources Limited,PNK,USA
ZEON,Zeons Corporation,PNK,USA
VFF.MU,VER FILZFAB GIENGEN,MUN,Germany
108320.KQ,"Silicon Works Co., Ltd.",KOE,South Korea
01H.DU,HORIBA,DUS,Germany
AEBZY,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,PNK,USA
CTAS,Cintas Corporation,NMS,USA
YXEN.F,CAN STG METALS,FRA,Germany
ORIN.TA,Orian Sh.M. Ltd.,TLV,Israel
CDTI,Clean Diesel Technologies Inc.,NCM,Australia
JAUGF,Jet Gold Corp.,PNK,USA
IOC.NS,Indian Oil Corporation Limited,NSI,India
YPH.F,ASTELLAS PHARMA,FRA,Germany
UL,Unilever plc,NYQ,USA
8299.TWO,PHISON ELECTRONICS TWD10,TWO,Taiwan
SRVGY.IS,Servet Gayrimenkul Yatirim Ortakligi A.S.,IST,Turkey
USG.AS,USG PEOPLE,AMS,Netherlands
ASRI.JK,ALAM SUTERA REALTY IDR100,JKT,Indonesia
ETAK,Elephant Talk Communications Corp.,ASE,USA
CPST,Capstone Turbine Corp.,NCM,Australia
0XHR.F,XENIA HOTELS&RESORT,,FRA
TCO1.F,TESCO SP ADR,FRA,Germany
AOMOY,Open Joint Stock Company Mosenergo,PNK,USA
XIC.MU,KLAIPEDOS NAFTA,MUN,Germany
T1VC.IR,TVC HOLDINGS,ISE,UK
USAK,USA Truck Inc.,NMS,USA
RYO1.F,RYOBI LTD,FRA,Germany
0866.HK,China Qinfa Group Limited,HKG,Hong Kong
I1J.BE,ILIAD AFRICA ,BER,Germany
KYN-PG,Kayne Anderson MLP Investment C,NYQ,USA
FXZKOC-A,C WAR A/Z MINI L,ASX,Australia
NEXJF,NexJ Systems Inc.,PNK,USA
GTN,"Gray Television, Inc.",NYQ,USA
NBW,Neuberger Berman California Intermediate Municipal Fund Inc.,ASE,USA
ADHD,Alcobra Ltd.,NGM,Sweden
ZON.V,Zonte Metals Inc.,VAN,Canada
NOVC,"Novation Companies, Inc.",PNK,USA
CITC,CHILDRENS INTERNET,PNK,USA
ZVL.SG,ZHAOJIN MINING -H-,STU,Germany
ORBT,Orbit International Corp.,PNK,USA
CCM,Concord Medical Services Holdings Limited,NYQ,USA
HZJ.F,HEIWA REAL ESTATE,FRA,Germany
013A.SG,JD.COM SP ADR-A,STU,Germany
VOD.L,Vodafone Group Plc,LSE,UK
JFROF,"J. Front Retailing Co., Ltd.",PNK,USA
DELT,Delta Technology Holdings Limited,NCM,Australia
GPHYF,Gryphon Minerals Ltd.,PNK,USA
CLPHY,CLP Holdings Ltd.,PNK,USA
MNSB,Mainstreet Bank,PNK,USA
KF6.SI,db x-trackers II - iBoxx Sovereigns Eurozone UCITS ETF,SES,Singapore
KDKGF,Klondike Gold Corp.,PNK,USA
WFC-PJ,Wells Fargo & Company Wells Far,NYQ,USA
MGI,Moneygram International Inc.,NMS,USA
JMF,Nuveen Energy MLP Total Return Fund,NYQ,USA
STNYF,STENTYS,PNK,USA
W7L.BE,ADP,BER,Germany
HLUYY,H. Lundbeck A/S,PNK,USA
005930.KS,Samsung Electronics Co. Ltd.,KSC,Korea
OKJ.AX,Oakajee Corporation Limited,ASX,Australia
RNAR3F.SA,RENAR       ON      NM,SAO,Brazil
WES,Western Gas Partners LP,NYQ,USA
BOAC34.SA,Bank of America Corporation,SAO,Brazil
SFN,Stifel Financial Corp.,NYQ,USA
PRTX,Protalex Inc.,PNK,USA
GRNL,Greenlite Ventures Inc.,PNK,USA
GWO-PG.TO,GREAT-WEST LIFECO INC. PR. G,TOR,Canada
YUSG,YUS International Group Limited,PNK,USA
VSCP,VirtualScopics Inc.,NCM,Australia
TUS.V,Tuscany Energy Ltd.,VAN,Canada
AKEJF,ARIAKE JAPAN,PNK,USA
SKL.NZ,Skellerup Holdings Limited,NZE,New Zealand
DMPLF,Del Monte Pacific Limited,PNK,USA
CF.TO,Canaccord Genuity Group Inc.,TOR,Canada
HWEN,Home Financial Bancorp,PNK,USA
1090.HK,Da Ming International Holdings Limited,HKG,Hong Kong
GPDB,"The Green PolkaDot Box, Inc.",PNK,USA
OHTL.BK,OHTL Public Company Limited,SET,Thailand
TLSN.ST,TeliaSonera Aktiebolag (publ),STO,Sweden
HWSA.MU,METRIC MOB SOL,MUN,Germany
MCUR,Macrocure Ltd.,NGM,Sweden
1QM.F,QEP MIDSTREAM,FRA,Germany
ECWO.L,Ecofin Water & Power Opps Ord/Inc,LSE,UK
JQC,Nuveen Credit Strategies Income Fund,NYQ,USA
0QT.F,QUANTUM PHARMA,FRA,Germany
HAWEL,HAWAIIAN ELEC INC 5.,PNK,USA
SHLAF,Schindler Holding AG,PNK,USA
OLTH.AT,Thessaloniki Port Authority Societe Anonyme,ATH,Greece
MNRO,Monro Muffler Brake Inc.,NMS,USA
APHD,Appiphany Technologies Holdings Corp.,PNK,USA
BZZUY,Buzzi Unicem SpA,PNK,USA
DLYT,Dais Analytic Corporation,PNK,USA
175330.KS,"JB Financial Group Co., Ltd.",KSC,Korea
PPEA.L,PROV PLAN EX VCT-A-,LSE,UK
EFH.TO,Echelon Financial Holdings Inc.,TOR,Canada
JP9.BE,JP PETROLEUM EXPLO,BER,Germany
RE7.MU,REMGRO,MUN,Germany
RDT.L,Rosslyn Data Technologies plc,LSE,UK
GCFB,Granite City Food & Brewery Ltd.,PNK,USA
5213.TWO,YEASHIN INTERNATI TWD10,TWO,Taiwan
HNTM,HuntMountain Resources Ltd.,PNK,USA
LRTR,LL&E, Royalty Trust,PNK
TSM,Taiwan Semiconductor Manufacturing Company Limited,NYQ,USA
DBXXF,db x-trackers - CURRENCY RETURNS UCITS ETF,PNK,USA
Q-CON.BK,Quality Construction Products Public Company Limited,SET,Thailand
USI.SG,US SILICA HLDGS,STU,Germany
Q6IA.F,QIHOO 360 ADS-A,FRA,Germany
CDRBY,Code Rebel Corp,PNK,USA
6P8.SG,PETS AT HOME GR,STU,Germany
UBMPY,UBM plc,PNK,USA
SEVAN.OL,Sevan Marine ASA,OSL,Norway
OEM.HM,TOMTOM,HAM,Germany
KEYUF,Keyera Corp.,PNK,USA
NMED,"New Media Insight Group, Inc.",PNK,USA
KEC.NS,KEC International Limited,NSI,India
SFRRF,Sandfire Resources NL,PNK,USA
UR3.SG,UNITED RENTALS,STU,Germany
PRY.AX,Primary Health Care Limited,ASX,Australia
OTI.AX,Oriental Technologies Investment Limited,ASX,Australia
IESC,"Integrated Electrical Services, Inc.",NGM,Sweden
DPM.MU,SUMI DAI PHARMA,MUN,Germany
DGBZP.ME,Joint Stock Company Dorogobuzh,MCX,India
ZENTECHBBPH.BO,ZENTECH*,BSE,India
NZF,Nuveen Dividend Advantage Municipal Fund 3,ASE,USA
NNVKF,Nunavik Nickel Mines Ltd.,PNK,USA
EFX.TO,Enerflex Ltd.,TOR,Canada
CCBG,Capital City Bank Group Inc.,NMS,USA
AJLGF,AJ Lucas Group Limited,PNK,USA
HBSI,Highlands Bankshares Inc.,PNK,USA
AMP.MI,Amplifon SpA,MIL,Italy
GLT,PH Glatfelter Co.,NYQ,USA
XYT.BE,CN HUARONG ENERGY,BER,Germany
7245@OM.KL,WZ SATU BERHAD,KLS,Malaysia
AFLT.ME,Public Joint Stock Company Aeroflot - Russian Airlines,MCX,India
XRGYF,Xinergy Ltd.,PNK,USA
PJP.BE,X5 RTL SP GDR REG-S,BER,Germany
8942.TWO,XXENTRIA TECHNOLOG TWD10,TWO,Taiwan
RFX.AX,RedFlow Limited,ASX,Australia
PCTVY,Punch Taverns plc,PNK,USA
TTRAK.IS,Turk Traktor ve Ziraat Makineleri Anonim Sirketi,IST,Turkey
ZWELCAST.BO,Welcast Steels Ltd.,BSE,India
MCY,Mercury General Corporation,NYQ,USA
TACI,TransAtlantic Capital Inc.,PNK,USA
OMNIAX.BO,Omni Ax's Software Limited,BSE,India
UHR.HM,THE SWATCH GRP,HAM,Germany
JWI.NZ,Just Water International Limited,NZE,New Zealand
CGNH,CardioGenics Holdings Inc,PNK,USA
GM,General Motors Company,NYQ,USA
SU.TO,Suncor Energy Inc.,TOR,Canada
RBS-PR,Royal Bank of Scotland Group Pl,NYQ,USA
Q,Quintiles Transnational Holdings Inc.,NYQ,USA
DEVOY,Devro plc,PNK,USA
ARGL,"Argyle Security, Inc.",PNK,USA
MLVAL.PA,Valoneo SAS,PAR,France
VPTDD,VentriPoint Diagnostics Ltd.,PNK,USA
3182.KL,Genting Berhad,KLS,Malaysia
AHQ.F,AMERICAN WOODMARK,FRA,Germany
GLPG,Galapagos NV,NMS,USA
KYKOF,"Kyowa Hakko Kirin Co., Ltd.",PNK,USA
WPLKOI-A,WOODSIDE EXPIRING,ASX,Australia
DMN-PA.TO,DOMINION CITRUS LTD,TOR,Canada
CSFL,"CenterState Banks, Inc.",NMS,USA
SHRIKRISH.BO,Shri Krishna Devcon Limited,BSE,India
VRAY,"ViewRay, Inc.",OBB,USA
MJDLF,Major Drilling Group International Inc.,PNK,USA
RSE,"Rouse Properties, Inc.",NYQ,USA
WK0.F,WIJAYA KARYA BETON,FRA,Germany
NKTN.L,Nektan plc,LSE,UK
SIEGY,Siemens Aktiengesellschaft,PNK,USA
